,0,1,2
22146,22020306009_1800266017.html,0,0
22147,22020401024_1800265813.html,8.42 ,8.36 
22148,20010305014_1800265219.html,7.42 ,7.47 
22149,20010106048_1800265279.html,0,0
22150,23020106003_1800265802.html,0,0
22151,22010306044_1800265796.html,0,0
22152,22021306005_1800265559.html,0,0
22153,23020106012_1800265912.html,0,0
22154,20010306032_1800265562.html,0,0
22155,21011206001_1800265278.html,0,0
22156,21010505042_1800265531.html,3.73 ,3.23 
22157,20010106009_1800265639.html,0,0
22158,21020406015_1800265537.html,0,0
22159,21010106040_1800266019.html,0,0
22160,21010905008_1800265900.html,4.92 ,5.48 
22161,22010106015_1800265561.html,0,0
22162,21021101004_1800265499.html,5.92 ,5.92 
22163,20011306001_1800265561.html,0,0
22164,21020306009_1800265549.html,0,0
22165,21010106046_1800265560.html,0,0
22166,21010106050_1800265638.html,0,0
22167,22015103018_1800265480.html,7.55 ,7.55 
22168,21010401005_1800265932.html,4.58 ,5.39 
22169,21010401030_1800265291.html,6.33 ,6.85 
22170,22010107008_1800265538.html,1.83 ,1.83 
22171,21020107008_1800265281.html,4.40 ,4.75 
22172,20010306005_1800265402.html,0,0
22173,20010106041_1800265238.html,0,0
22174,21010306045_1800265534.html,0,0
22175,21020101004_1800265814.html,8.70 ,8.39 
22176,22010205011_1800265901.html,2.19 ,2.88 
22177,21010106018_1800265408.html,0,0
22178,22020306002_1800265280.html,0,0
22179,22020306019_1800265237.html,0,0
22180,21010104031_1800265985.html,4.71 ,5.13 
22181,21020401001_1800265814.html,8.11 ,8.01 
22182,21010901006_1800265468.html,3.58 ,4.56 
22183,21020306006_1800265278.html,0,0
22184,20010104022_1800265817.html,0.92 ,4.81 
22185,21020306014_1800265913.html,0,0
22186,22020106011_1800265797.html,0,0
22187,21010901006_1800265932.html,3.31 ,5.52 
22188,20010203037_1800265243.html,8.19 ,8.00 
22189,20010406004_1800265913.html,0,0
22190,20011106001_1800265280.html,0,0
22191,21011201007_1800265291.html,6.50 ,7.02 
22192,20010501038_1800265790.html,5.35 ,6.40 
22193,22020903011_1800265242.html,0,0
22194,21010304047_1800265292.html,5.58 ,6.02 
22195,21010603048_1800265238.html,6.17 ,6.17 
22196,23010102049_1800266016.html,7.43 ,7.43 
22197,21020205013_1800265532.html,7.12 ,6.70 
22198,20010203028_1800265243.html,5.81 ,7.22 
22199,20010505057_1800265551.html,5.73 ,6.54 
22200,21021401004_1800265934.html,2.26 ,1.45 
22201,20010106006_1800266018.html,0,0
22202,20010205013_1800265774.html,5.56 ,6.10 
22203,21011303012_1800266007.html,7.00 ,7.10 
22204,20010401046_1800265934.html,7.70 ,7.02 
22205,20010306001_1800265236.html,0,0
22206,21021501003_1800265814.html,7.00 ,6.50 
22207,20011103005_1800265235.html,0,0
22208,20010306031_1800265549.html,0,0
22209,21020204007_1800265988.html,7.26 ,6.33 
22210,20010703002_1800266013.html,8.04347826086956 ,8.02325581395349 
22211,21011303016_1800265589.html,1.04 ,1.88 
22212,20011101009_1800265499.html,6.08 ,7.18 
22213,21011403012_1800266010.html,6.07692307692308 ,6.31 
22214,20010306041_1800265907.html,0,0
22215,20010603048_1800265235.html,0,0
22216,21010203044_1800265758.html,5.29 ,5.85 
22217,21021001016_1800265500.html,4.88 ,4.80 
22218,22015103037_1800266017.html,0,0
22219,22020406007_1800265280.html,0,0
22220,22020406004_1800265801.html,0,0
22221,21010505036_1800265549.html,6.2916666667 ,6.5208333333 
22222,20010106047_1800265403.html,0,0
22223,20010406004_1800265797.html,0,0
22224,21010505039_1800265901.html,3.46 ,4.03 
22225,20010203044_1800265590.html,4.92 ,6.60 
22226,20010106021_1800265639.html,0,0
22227,22010103047_1800265783.html,4.54 ,4.46 
22228,22010505069_1800265901.html,5.38 ,4.92 
22229,20010401054_1800265934.html,8.39 ,8.03 
22230,20010104048_1800265518.html,7.08 ,7.56 
22231,20010905004_1800265551.html,4.62 ,6.32 
22232,20010104033_1800265600.html,6.46 ,7.37 
22233,20010106029_1800265639.html,0,0
22234,22020106014_1800265801.html,0,0
22235,21010501050_1800265813.html,1.33 ,3.30 
22236,23020106030_1800265639.html,0,0
22237,21010107015_1800265914.html,1.63 ,1.63 
22238,20010204002_1800265270.html,3.71 ,5.72 
22239,20010306009_1800266018.html,0,0
22240,22010306004_1800265906.html,0,0
22241,20010106005_1800265638.html,0,0
22242,21020406011_1800265535.html,0,0
22243,20010901008_1800265930.html,6.58 ,7.29 
22244,22010903006_1800265235.html,0,0
22245,21011003015_1800265299.html,7.33 ,7.75 
22246,23010102035_1800266005.html,0,0
22247,22021206006_1800265909.html,0,0
22248,23015103025_1800266016.html,0,0
22249,22010203009_1800265757.html,5.38 ,5.38 
22250,21010104052_1800265292.html,2.96 ,3.75 
22251,21010305056_1800265773.html,6.88 ,7.15 
22252,20010104039_1800265988.html,7.61 ,7.43 
22253,23020106011_1800265403.html,0,0
22254,20010306030_1800265801.html,0,0
22255,20010301036_1800265469.html,5.38 ,6.69 
22256,23020106008_1800265906.html,0,0
22257,22011403019_1800265242.html,0,0
22258,21011003020_1800266011.html,7.75 ,7.00819672131148 
22259,20011306002_1800265404.html,0,0
22260,21021303010_1800265762.html,1.04 ,3.71 
22261,20010106012_1800265403.html,0,0
22262,22010301014_1800265812.html,2.96 ,3.98 
22263,21010104055_1800265816.html,6.21 ,6.45 
22264,23020106012_1800265562.html,0,0
22265,21020106017_1800265909.html,0,0
22266,20010406001_1800265797.html,0,0
22267,21010106006_1800265406.html,0,0
22268,20010505016_1800265219.html,6.58 ,6.84 
22269,22011106001_1800265799.html,0,0
22270,22020406002_1800265561.html,0,0
22271,22020301001_1800265813.html,2.92 ,5.26 
22272,21021001015_1800265499.html,3.08 ,3.08 
22273,21010106035_1800265906.html,0,0
22274,20010603046_1800265235.html,0,0
22275,21010501027_1800265931.html,4.17 ,5.19 
22276,21020406028_1800265639.html,0,0
22277,21021403003_1800265235.html,0,0
22278,22011306001_1800265907.html,0,0
22279,20010106039_1800265906.html,0,0
22280,21011306001_1800265534.html,0,0
22281,20010205030_1800265905.html,7.45 ,6.36 
22282,20010203001_1800265235.html,0,0
22283,21020106011_1800265796.html,0,0
22284,20010203007_1800265235.html,0,0
22285,21010101027_1800265291.html,5.25 ,6.35 
22286,20011203015_1800265591.html,8.63 ,8.63 
22287,20010301009_1800265500.html,7.29 ,7.73 
22288,20010401027_1800265934.html,8.26 ,7.29 
22289,22010903001_1800265235.html,0,0
22290,21010304049_1800265597.html,4.71 ,4.65 
22291,22010203026_1800265758.html,5.92 ,5.90 
22292,20011103009_1800266008.html,5.65384615384615 ,6.77027027027027 
22293,21010104017_1800265517.html,3.35 ,4.69 
22294,22011206001_1800265797.html,0,0
22295,22010203018_1800266009.html,6.19230769230769 ,5.56756756756757 
22296,22020306023_1800265797.html,0,0
22297,23020106025_1800265278.html,0,0
22298,22011305009_1800265900.html,7.46 ,6.92 
22299,20011203023_1800265284.html,5.67 ,7.11 
22300,22010106017_1800265912.html,0,0
22301,20010104062_1800265599.html,4.04 ,6.32 
22302,21010306022_1800265408.html,0,0
22303,21010107006_1800265595.html,2.39 ,2.36 
22304,22020106003_1800265911.html,0,0
22305,21020501001_1800265267.html,6.71 ,7.20 
22306,21020106010_1800265639.html,0,0
22307,23011103027_1800266005.html,0,0
22308,22020106002_1800265535.html,0,0
22309,20010106014_1800266017.html,0,0
22310,21010106047_1800265797.html,0,0
22311,23020106029_1800265561.html,0,0
22312,22010203052_1800266007.html,7.08 ,7.29 
22313,21020106009_1800266017.html,0,0
22314,22010101011_1800265928.html,4.21 ,4.21 
22315,21020306005_1800265563.html,0,0
22316,21020406022_1800265913.html,0,0
22317,23010104020_1800265989.html,3.74 ,3.74 
22318,21010901018_1800265468.html,4.00 ,5.00 
22319,20010106017_1800265802.html,0,0
22320,21020106017_1800265797.html,0,0
22321,20011303004_1800266012.html,4.37037037037037 ,5.75167785234899 
22322,22020106009_1800266019.html,0,0
22323,20010401034_1800265267.html,7.25 ,8.08 
22324,22010305029_1800265771.html,5.42 ,5.65 
22325,20010106026_1800265278.html,0,0
22326,22010603053_1800265758.html,1.83 ,2.77 
22327,21010106016_1800265559.html,0,0
22328,21020406012_1800265236.html,0,0
22329,21020107010_1800265922.html,7.29 ,7.15 
22330,21020204009_1800265817.html,5.58 ,6.14 
22331,20010203032_1800266013.html,8.30434782608696 ,8.05232558139535 
22332,20010205004_1800265275.html,5.65 ,6.46 
22333,22010306005_1800265280.html,0,0
22334,21011306002_1800265402.html,0,0
22335,21010106050_1800265563.html,0,0
22336,20010401057_1800265788.html,7.35 ,7.46 
22337,20010603010_1800265284.html,8.21 ,8.19 
22338,22010501006_1800265812.html,5.54 ,4.94 
22339,23021103001_1800266009.html,3.80769230769231 ,3.80769230769231 
22340,20010106009_1800265564.html,0,0
22341,21010501006_1800265291.html,3.75 ,4.23 
22342,23010102070_1800266016.html,7.26 ,7.26 
22343,21020306008_1800265909.html,0,0
22344,22020406002_1800266018.html,0,0
22345,21020406013_1800265405.html,0,0
22346,22010204031_1800265516.html,3.33 ,3.33 
22347,21010106033_1800265278.html,0,0
22348,22010203018_1800265242.html,0,0
22349,21021303011_1800266011.html,7.29166666666667 ,7.52702702702703 
22350,22021001008_1800265788.html,5.29 ,5.29 
22351,22010203032_1800266009.html,7.73076923076923 ,7.54054054054054 
22352,21010603024_1800265238.html,4.08 ,4.08 
22353,22020306013_1800265911.html,0,0
22354,20010301049_1800265931.html,4.21 ,6.76 
22355,22020101002_1800265813.html,8.67 ,8.42 
22356,20010906001_1800265408.html,0,0
22357,23010905014_1800265979.html,2.70 ,2.70 
22358,22021406002_1800265638.html,0,0
22359,22020406001_1800266017.html,0,0
22360,21010505015_1800265395.html,6.96 ,6.96 
22361,21020306002_1800265279.html,0,0
22362,20010106051_1800265562.html,0,0
22363,21011101001_1800265329.html,4.42 ,4.42 
22364,20010203002_1800265762.html,6.70 ,7.26 
22365,22010905007_1800265771.html,3.63 ,3.85 
22366,23020106006_1800265278.html,0,0
22367,23020106025_1800265802.html,0,0
22368,21010301039_1800265928.html,6.04 ,6.04 
22369,21020505001_1800265905.html,6.60 ,6.72 
22370,22020901008_1800265468.html,5.17 ,5.17 
22371,21010106012_1800265639.html,0,0
22372,20010104028_1800265985.html,6.50 ,7.46 
22373,20010501042_1800265814.html,0.93 ,2.99 
22374,20010603033_1800265589.html,7.04 ,7.14 
22375,21010505008_1800265903.html,7.85 ,7.10 
22376,21010301037_1800265813.html,5.50 ,6.29 
22377,23010505041_1800265979.html,2.39 ,2.39 
22378,21011203004_1800265299.html,8.08 ,7.54 
22379,21010505059_1800265773.html,3.50 ,4.17 
22380,22010203015_1800266009.html,2.46153846153846 ,2.66216216216216 
22381,22010603041_1800265242.html,0,0
22382,21011203017_1800265760.html,8.83 ,8.79 
22383,21020406029_1800265537.html,0,0
22384,21010106025_1800265537.html,0,0
22385,22010106020_1800265908.html,0,0
22386,22021006006_1800265237.html,0,0
22387,20011303002_1800265364.html,7.00 ,7.93 
22388,20010306044_1800265238.html,0,0
22389,21020306014_1800265408.html,0,0
22390,21010306024_1800265403.html,0,0
22391,21010903010_1800265759.html,3.21 ,2.82 
22392,23020106021_1800265236.html,0,0
22393,20010106019_1800265907.html,0,0
22394,21010306042_1800265536.html,0,0
22395,21020406026_1800265537.html,0,0
22396,22020306002_1800265910.html,0,0
22397,22021403002_1800265589.html,2.08 ,2.08 
22398,21010301001_1800265787.html,5.92 ,6.60 
22399,22011103012_1800265758.html,1.08 ,2.71 
22400,21011103015_1800265362.html,6.04 ,6.04 
22401,20010306030_1800265559.html,0,0
22402,21010306027_1800265910.html,0,0
22403,22011306002_1800265562.html,0,0
22404,22011103017_1800266009.html,0.961538461538462 ,2.28378378378378 
22405,22010106010_1800265910.html,0,0
22406,21020106014_1800265804.html,0,0
22407,22020901004_1800265468.html,5.75 ,5.75 
22408,20010306033_1800265535.html,0,0
22409,23020106016_1800265562.html,0,0
22410,21010107009_1800265389.html,5.92 ,5.92 
22411,21010106006_1800265408.html,0,0
22412,21010306041_1800265535.html,0,0
22413,21010401027_1800265932.html,1.67 ,4.25 
22414,21011403012_1800265299.html,3.58 ,4.17 
22415,21020901032_1800265267.html,6.04 ,6.29 
22416,22010501012_1800265930.html,3.88 ,4.15 
22417,22010106012_1800265408.html,0,0
22418,20010304050_1800265817.html,8.96 ,8.59 
22419,22011505001_1800265530.html,5.38 ,5.38 
22420,21010505032_1800265773.html,2.96 ,2.63 
22421,21010306007_1800265549.html,0,0
22422,22020306004_1800266018.html,0,0
22423,20010401004_1800265469.html,4.38 ,5.61 
22424,20010203025_1800265235.html,0,0
22425,22010306039_1800265559.html,0,0
22426,23010503004_1800266016.html,6.91 ,6.91 
22427,21011003003_1800265299.html,2.08 ,2.29 
22428,21020106009_1800266018.html,0,0
22429,23010102054_1800266016.html,4.09 ,4.09 
22430,21020603003_1800265235.html,0,0
22431,22011306001_1800265563.html,0,0
22432,21020406014_1800265408.html,0,0
22433,22010505001_1800265901.html,4.23 ,3.43 
22434,20010304010_1800265817.html,9.31 ,8.89 
22435,22021406003_1800265405.html,0,0
22436,22011201003_1800265467.html,1.04 ,1.04 
22437,22010106021_1800265280.html,0,0
22438,21010106009_1800265280.html,0,0
22439,21011406002_1800265293.html,0,0
22440,21010101034_1800265813.html,6.92 ,7.53 
22441,20010305017_1800265532.html,6.11 ,6.82 
22442,23010203011_1800266016.html,6.17 ,6.17 
22443,21010106044_1800265560.html,0,0
22444,22021303008_1800265242.html,0,0
22445,23020106009_1800265913.html,0,0
22446,23011201009_1800265991.html,4.43 ,4.43 
22447,21021201002_1800265933.html,6.74 ,7.28 
22448,20010106008_1800265907.html,0,0
22449,23020306006_1800265563.html,0,0
22450,22020106010_1800265801.html,0,0
22451,23015103046_1800266016.html,8.35 ,8.35 
22452,20010306023_1800265407.html,0,0
22453,20010104019_1800265518.html,6.92 ,7.54 
22454,21020406015_1800265243.html,0,0
22455,21010505031_1800265549.html,4.125 ,3.3958333333 
22456,22021006005_1800265536.html,0,0
22457,21011103016_1800266008.html,6.57692307692308 ,6.74324324324324 
22458,22011403013_1800265235.html,0,0
22459,20010406015_1800265237.html,0,0
22460,23011003029_1800266016.html,0,0
22461,22010205049_1800265900.html,1.83 ,1.88 
22462,22020106013_1800265278.html,0,0
22463,20010203010_1800265243.html,4.85 ,6.36 
22464,23021306004_1800265406.html,0,0
22465,20010401004_1800265499.html,4.96 ,6.49 
22466,22011203016_1800265757.html,4.04 ,4.04 
22467,21020306009_1800265562.html,0,0
22468,20010106026_1800265796.html,0,0
22469,21020106010_1800265796.html,0,0
22470,22010505008_1800265900.html,1.63 ,1.67 
22471,22021306010_1800265549.html,0,0
22472,21020106009_1800265279.html,0,0
22473,22010106015_1800265802.html,0,0
22474,22020106005_1800265908.html,0,0
22475,22020306004_1800265408.html,0,0
22476,21020304004_1800265988.html,7.00 ,7.09 
22477,20010306025_1800265293.html,0,0
22478,22010603040_1800265235.html,0,0
22479,22020106010_1800265561.html,0,0
22480,23020106025_1800265534.html,0,0
22481,22020306023_1800265549.html,0,0
22482,22010501015_1800265786.html,4.50 ,4.50 
22483,22010205005_1800265530.html,1.04 ,1.04 
22484,20010305008_1800265275.html,6.00 ,6.81 
22485,20010301013_1800265500.html,5.33 ,6.76 
22486,22011303009_1800266009.html,1.125 ,1.84722222222222 
22487,21020306013_1800265561.html,0,0
22488,21020406002_1800265278.html,0,0
22489,22010104054_1800265984.html,6.96 ,6.86 
22490,20010305029_1800265275.html,6.04 ,7.17 
22491,22010505018_1800265530.html,6.88 ,6.88 
22492,20010301019_1800265267.html,5.67 ,7.49 
22493,21021001006_1800265500.html,7.54 ,7.04 
22494,20010305041_1800265551.html,6.65 ,7.07 
22495,20010401017_1800265789.html,0.83 ,3.38 
22496,22021403007_1800265235.html,0,0
22497,23020106025_1800265243.html,0,0
22498,23021306004_1800265907.html,0,0
22499,21020306005_1800265804.html,0,0
22500,21010306008_1800265408.html,0,0
22501,21020306009_1800265237.html,0,0
22502,22010501036_1800265930.html,1.65 ,1.41 
22503,21010304023_1800265517.html,7.04 ,7.39 
22504,22020406003_1800265909.html,0,0
22505,22010106006_1800265536.html,0,0
22506,22010106029_1800265405.html,0,0
22507,22010306044_1800265804.html,0,0
22508,21010106019_1800265293.html,0,0
22509,21010603015_1800265589.html,3.96 ,5.40 
22510,21010901014_1800265930.html,5.83 ,6.24 
22511,22010104049_1800265516.html,5.17 ,5.17 
22512,21010401019_1800265813.html,3.46 ,4.34 
22513,23021306004_1800266018.html,0,0
22514,22010106021_1800265534.html,0,0
22515,21010106008_1800265797.html,0,0
22516,22020106004_1800265279.html,0,0
22517,21010401036_1800265291.html,8.17 ,8.00 
22518,20010104006_1800265822.html,3.58 ,5.86 
22519,20010505033_1800265905.html,8.75 ,8.19 
22520,22020406007_1800265404.html,0,0
22521,21021303009_1800266013.html,5.78260869565217 ,7.43548387096774 
22522,20010406004_1800265799.html,0,0
22523,21010203044_1800265362.html,5.25 ,5.25 
22524,22020406005_1800266019.html,0,0
22525,23021306004_1800265534.html,0,0
22526,22011103008_1800265235.html,0,0
22527,21021005001_1800265550.html,6.46 ,6.46 
22528,23020106016_1800265906.html,0,0
22529,20010106043_1800265911.html,0,0
22530,20010106029_1800265243.html,0,0
22531,20010106035_1800265560.html,0,0
22532,20010106041_1800265536.html,0,0
22533,20010106006_1800265534.html,0,0
22534,21020205020_1800265775.html,7.48 ,7.86 
22535,21010306042_1800265561.html,0,0
22536,23010101034_1800265991.html,7.00 ,7.00 
22537,22010103005_1800265782.html,3.54 ,3.54 
22538,23010203029_1800266016.html,3.96 ,3.96 
22539,20010306002_1800266017.html,0,0
22540,20011005007_1800265773.html,5.9642857143 ,6.29 
22541,21010101064_1800265788.html,6.08 ,6.61 
22542,20011106002_1800265402.html,0,0
22543,23010501061_1800265991.html,5.17 ,5.17 
22544,21010901014_1800265788.html,5.08 ,5.99 
22545,20010104024_1800265518.html,7.00 ,7.30 
22546,21010106046_1800265796.html,0,0
22547,20010406003_1800265909.html,0,0
22548,21010203046_1800265760.html,7.50 ,7.54 
22549,21020501004_1800265500.html,6.92 ,7.56 
22550,20010501038_1800265331.html,7.08 ,6.96 
22551,22021006005_1800265560.html,0,0
22552,23020306006_1800266018.html,0,0
22553,20010501057_1800265469.html,5.73 ,6.65 
22554,22010203021_1800265758.html,6.04 ,5.96 
22555,20010306021_1800265564.html,0,0
22556,20010301059_1800265500.html,4.79 ,7.00 
22557,21010306009_1800265278.html,0,0
22558,20011203020_1800265762.html,8.33 ,8.56 
22559,23021306004_1800265638.html,0,0
22560,21021501007_1800265500.html,7.58 ,7.27 
22561,21010603019_1800265238.html,2.88 ,2.88 
22562,21010903006_1800265242.html,0,0
22563,21010106019_1800265405.html,0,0
22564,22011403024_1800266009.html,4.34615384615385 ,5.51351351351351 
22565,21010306020_1800265799.html,0,0
22566,22020401026_1800265931.html,6.00 ,6.24 
22567,21010505046_1800265902.html,6.04 ,5.53 
22568,20010501048_1800265790.html,5.35 ,6.02 
22569,21021203005_1800265284.html,6.54 ,6.30 
22570,21010306040_1800265799.html,0,0
22571,23020205005_1800265901.html,7.73 ,7.73 
22572,22010203058_1800266009.html,7.19230769230769 ,7.04054054054054 
22573,22021505002_1800265903.html,3.64 ,3.56 
22574,20010203019_1800265590.html,1.00 ,5.54 
22575,22010205015_1800265530.html,1.75 ,1.75 
22576,23010301044_1800265991.html,7.13 ,7.13 
22577,23010306055_1800265980.html,4.91 ,4.91 
22578,20010304029_1800265988.html,4.87 ,5.86 
22579,23020106016_1800266018.html,0,0
22580,20011103013_1800265762.html,7.19 ,6.89 
22581,22010205008_1800265770.html,2.3333333333 ,2.3333333333 
22582,20010406010_1800265537.html,0,0
22583,23020903006_1800265242.html,0,0
22584,22020106002_1800265559.html,0,0
22585,20010106015_1800265536.html,0,0
22586,21010306020_1800265802.html,0,0
22587,21020406011_1800265536.html,0,0
22588,20011501001_1800265500.html,7.62 ,6.84 
22589,21010603008_1800266006.html,4.75 ,4.75 
22590,22021306011_1800266018.html,0,0
22591,21020603006_1800265591.html,7.96 ,8.05 
22592,21010401003_1800265929.html,3.46 ,2.83 
22593,21010306008_1800265549.html,0,0
22594,22010104044_1800265516.html,2.33 ,2.33 
22595,22010203014_1800265758.html,5.88 ,6.27 
22596,22020205012_1800265903.html,5.84 ,6.65 
22597,20010905001_1800265551.html,7.31 ,7.55 
22598,20010101056_1800265814.html,7.44 ,7.44 
22599,21010101017_1800265787.html,4.92 ,5.94 
22600,20010505028_1800265532.html,3.33 ,5.18 
22601,22010306019_1800265561.html,0,0
22602,21020901001_1800265930.html,7.33 ,7.33 
22603,22011106001_1800265405.html,0,0
22604,21020406002_1800265536.html,0,0
22605,21011403009_1800265589.html,6.19 ,6.22 
22606,21010203021_1800265299.html,7.67 ,8.15 
22607,22010106025_1800265804.html,0,0
22608,21010306020_1800265913.html,0,0
22609,20010306032_1800265802.html,0,0
22610,23010106057_1800265980.html,4.30 ,4.30 
22611,22010505031_1800265901.html,7.65 ,6.96 
22612,22010106010_1800265912.html,0,0
22613,22010106004_1800266018.html,0,0
22614,22020106013_1800265908.html,0,0
22615,20010106018_1800265403.html,0,0
22616,21020306002_1800265560.html,0,0
22617,20010106024_1800265564.html,0,0
22618,21021201009_1800265931.html,3.92 ,5.14 
22619,20010104061_1800265817.html,6.96 ,7.84 
22620,22011403029_1800265242.html,0,0
22621,15770_1800265944.html,0,0
22622,20010306002_1800265408.html,0,0
22623,22020306001_1800265407.html,0,0
22624,22010106004_1800265243.html,0,0
22625,23011403001_1800266016.html,2.74 ,2.74 
22626,21020406004_1800266018.html,0,0
22627,20010501055_1800265814.html,6.74 ,7.00 
22628,23011103024_1800266016.html,3.74 ,3.74 
22629,21020903005_1800265591.html,6.15 ,6.93 
22630,21011203008_1800265589.html,6.23 ,7.07 
22631,21010603024_1800265242.html,0,0
22632,23011208038_1800265990.html,6.35 ,6.35 
22633,21010101008_1800265468.html,7.62 ,7.46 
22634,20010306020_1800265802.html,0,0
22635,20011303003_1800266011.html,6.375 ,6.61475409836066 
22636,21010501059_1800265929.html,3.46 ,4.25 
22637,22010203054_1800266007.html,3.92 ,5.00 
22638,20011306002_1800265238.html,0,0
22639,20010305032_1800265905.html,7.55 ,7.22 
22640,21010106038_1800265407.html,0,0
22641,21020306012_1800266018.html,0,0
22642,21010306011_1800265537.html,0,0
22643,21020406030_1800265238.html,0,0
22644,23020406002_1800265236.html,0,0
22645,23010107021_1800265981.html,2.43 ,2.43 
22646,22020306019_1800265639.html,0,0
22647,21010204004_1800265816.html,2.46 ,2.85 
22648,21010306044_1800265408.html,0,0
22649,22010106017_1800265403.html,0,0
22650,22020905012_1800265773.html,7.31 ,7.22 
22651,21010106050_1800265561.html,0,0
22652,21010305044_1800265902.html,6.27 ,7.18 
22653,22010505054_1800265901.html,1.85 ,1.88 
22654,21010106016_1800265564.html,0,0
22655,21010603030_1800265238.html,6.63 ,6.63 
22656,21020406022_1800265804.html,0,0
22657,20010203019_1800265243.html,6.81 ,7.01 
22658,20010306041_1800265913.html,0,0
22659,23010903022_1800266016.html,4.65 ,4.65 
22660,23010104072_1800265989.html,5.70 ,5.70 
22661,21010505062_1800265771.html,5.17 ,5.54 
22662,20010505041_1800265905.html,7.05 ,6.59 
22663,22010306019_1800265560.html,0,0
22664,21010101031_1800265787.html,3.25 ,3.98 
22665,22010301023_1800265467.html,5.46 ,5.46 
22666,22020505008_1800265903.html,8.78 ,8.39 
22667,20010304034_1800265518.html,6.65 ,7.28 
22668,22011206004_1800265907.html,0,0
22669,22010103052_1800265782.html,3.25 ,3.25 
22670,20010406011_1800265280.html,0,0
22671,23010304036_1800265989.html,7.30 ,7.30 
22672,21021005014_1800265551.html,6.46 ,5.40 
22673,20010501025_1800265499.html,5.54 ,6.45 
22674,22011303001_1800265242.html,0,0
22675,21010106013_1800265797.html,0,0
22676,21020406013_1800265802.html,0,0
22677,23010106007_1800265980.html,5.78 ,5.78 
22678,22020106013_1800265639.html,0,0
22679,21011303020_1800265235.html,0,0
22680,23020306004_1800265560.html,0,0
22681,22020106011_1800265801.html,0,0
22682,23020106016_1800265799.html,0,0
22683,22010203024_1800265758.html,5.71 ,5.42 
22684,23020106002_1800265408.html,0,0
22685,21020306012_1800265911.html,0,0
22686,22010306011_1800265534.html,0,0
22687,21010101003_1800265932.html,6.83 ,7.33 
22688,21011303006_1800265588.html,7.17 ,7.46 
22689,21020406002_1800265563.html,0,0
22690,22020406002_1800265912.html,0,0
22691,20011106001_1800265910.html,0,0
22692,21020406022_1800266017.html,0,0
22693,21020406028_1800265238.html,0,0
22694,23020306004_1800265561.html,0,0
22695,23011503026_1800266016.html,4.52 ,4.52 
22696,20010305059_1800265775.html,8.00 ,8.60 
22697,20010905003_1800265774.html,5.56 ,6.36 
22698,20011303010_1800266011.html,3.375 ,6.26229508196721 
22699,21020106008_1800265403.html,0,0
22700,23020106011_1800265562.html,0,0
22701,21020106003_1800265804.html,0,0
22702,22010107003_1800265538.html,1.71 ,1.71 
22703,22010101062_1800265812.html,5.29 ,5.50 
22704,20010101018_1800265469.html,6.67 ,6.61 
22705,22021003003_1800266011.html,5.08333333333333 ,5 
22706,21020306009_1800265799.html,0,0
22707,22010301016_1800265812.html,4.63 ,4.38 
22708,21010905011_1800265395.html,1.38 ,1.38 
22709,21011206001_1800265534.html,0,0
22710,21020406028_1800265910.html,0,0
22711,20010306041_1800265536.html,0,0
22712,20010501058_1800265267.html,4.04 ,6.42 
22713,21020106010_1800265535.html,0,0
22714,21020306002_1800265536.html,0,0
22715,21010106006_1800265804.html,0,0
22716,21010306044_1800266017.html,0,0
22717,21010104050_1800265292.html,7.38 ,7.94 
22718,20011303005_1800266010.html,6.65384615384615 ,7.74489795918367 
22719,21010106050_1800265536.html,0,0
22720,22010101049_1800265928.html,5.29 ,5.29 
22721,22020304004_1800265984.html,4.00 ,4.00 
22722,21020406020_1800265243.html,0,0
22723,21021101004_1800265931.html,7.35 ,7.10 
22724,22010204004_1800265516.html,3.38 ,3.38 
22725,23020106011_1800265406.html,0,0
22726,22011103002_1800265235.html,0,0
22727,21010106040_1800265279.html,0,0
22728,21010106049_1800265796.html,0,0
22729,21010306033_1800265564.html,0,0
22730,20011106006_1800265559.html,0,0
22731,21011206003_1800265278.html,0,0
22732,21010306024_1800265912.html,0,0
22733,20010205006_1800265397.html,5.77 ,6.58 
22734,20010406015_1800266019.html,0,0
22735,20011306001_1800265638.html,0,0
22736,20010106027_1800266018.html,0,0
22737,22010106020_1800266018.html,0,0
22738,22010101057_1800265930.html,1.17 ,4.25 
22739,22010501032_1800265929.html,4.42 ,4.71 
22740,22010101024_1800265930.html,6.92 ,6.93 
22741,22011003012_1800265587.html,4.33 ,4.33 
22742,22020306009_1800265800.html,0,0
22743,20010306017_1800265535.html,0,0
22744,21010106039_1800265639.html,0,0
22745,21010106047_1800265909.html,0,0
22746,21020205008_1800265551.html,5.62 ,6.23 
22747,21021101001_1800265499.html,5.69 ,5.69 
22748,21010306007_1800265243.html,0,0
22749,22021306006_1800265408.html,0,0
22750,20010306018_1800265402.html,0,0
22751,21010301039_1800265786.html,6.04 ,6.04 
22752,22010305076_1800265899.html,2.21 ,2.21 
22753,21020406021_1800265563.html,0,0
22754,20010104063_1800265988.html,5.87 ,6.98 
22755,22010203050_1800265587.html,5.83 ,5.83 
22756,20010406008_1800266019.html,0,0
22757,21011306002_1800265536.html,0,0
22758,20010505004_1800265903.html,2.15 ,3.19 
22759,20010106035_1800265237.html,0,0
22760,21010107006_1800265389.html,4.08 ,4.08 
22761,20010301055_1800265814.html,6.67 ,6.97 
