
filename,sgpa,cgpa 
22010501052_1800265812.html,2.42 ,2.83 
22010106020_1800265562.html,0,0
21010306027_1800265802.html,0,0
20011005004_1800265219.html,5.50 ,6.88 
20010104027_1800265817.html,8.19 ,8.59 
21020505004_1800265775.html,8.07 ,8.42 
20010906001_1800265534.html,0,0
22010205025_1800265771.html,3.13 ,3.73 
20010306044_1800265537.html,0,0
22020106008_1800265796.html,0,0
20010603009_1800265242.html,0,0
22020306016_1800265402.html,0,0
21010306045_1800265799.html,0,0
20010104044_1800265270.html,2.75 ,4.98 
21010306037_1800265561.html,0,0
22020205012_1800265531.html,6.04 ,6.04 
21010106047_1800265405.html,0,0
21021003008_1800265284.html,4.42 ,4.88 
20010106021_1800266017.html,0,0
21011306002_1800265535.html,0,0
22011003005_1800265587.html,2.38 ,2.38 
21010306008_1800265800.html,0,0
20010501042_1800265934.html,1.91 ,2.84 
20010106029_1800265797.html,0,0
21020203008_1800266013.html,8.69565217391304 ,8.10483870967742 
20010306026_1800265537.html,0,0
22020406009_1800265236.html,0,0
22010305067_1800265901.html,2.12 ,2.12 
23020106016_1800265560.html,0,0
21020901015_1800265788.html,6.83 ,6.83 
22010106010_1800265801.html,0,0
22010103044_1800266005.html,6.92 ,6.56 
21011306001_1800265549.html,0,0
21020106004_1800265912.html,0,0
23010503069_1800266016.html,5.91 ,5.91 
23021306004_1800265407.html,0,0
20010106014_1800265799.html,0,0
22010501052_1800265930.html,2.73 ,3.12 
21010106040_1800265403.html,0,0
22011306001_1800265796.html,0,0
20011106006_1800265564.html,0,0
20010106016_1800265906.html,0,0
21010401011_1800265787.html,2.67 ,2.85 
20010903005_1800265243.html,4.79 ,6.93 
22010905007_1800265530.html,3.33 ,3.33 
22021306002_1800265910.html,0,0
22010306044_1800265237.html,0,0
22010306021_1800265534.html,0,0
22010203047_1800265242.html,0,0
21010901004_1800265291.html,0.88 ,2.08 
21020305006_1800265275.html,8.23 ,8.37 
20010106047_1800265537.html,0,0
21010306027_1800265907.html,0,0
20010701001_1800265814.html,7.11 ,7.40 
21010106033_1800265293.html,0,0
20010106009_1800265403.html,0,0
20010106036_1800265909.html,0,0
22011303001_1800266007.html,5.33 ,5.08 
23010106060_1800265980.html,4.43 ,4.43 
22010205005_1800265901.html,1.46 ,1.23 
23021003004_1800265242.html,0,0
21010401013_1800265786.html,3.29 ,3.29 
20010106044_1800265908.html,0,0
21020501001_1800265814.html,7.41 ,7.19 
21010106026_1800265402.html,0,0
20010306030_1800265236.html,0,0
23010304016_1800265989.html,7.52 ,7.52 
20010101016_1800265469.html,7.58 ,7.88 
22010203017_1800265242.html,0,0
20010106008_1800266017.html,0,0
21010305022_1800265531.html,5.08 ,5.61 
20010104059_1800265985.html,6.13 ,7.08 
21011203027_1800265588.html,4.83 ,5.42 
23010203031_1800266016.html,6.26 ,6.26 
21020305001_1800265275.html,8.46 ,8.63 
22010603024_1800265758.html,7.54 ,7.25 
21010501020_1800265932.html,7.88 ,7.69 
20010106022_1800265802.html,0,0
20010306001_1800265907.html,0,0
21010306035_1800265561.html,0,0
22020106014_1800265293.html,0,0
22015103001_1800266019.html,4.56 ,5.66 
21020406003_1800265293.html,0,0
21020106007_1800265639.html,0,0
21010306035_1800265236.html,0,0
21010505057_1800265900.html,3.33 ,3.08 
22010306011_1800265908.html,0,0
20010106030_1800265801.html,0,0
21020306015_1800265910.html,0,0
22010306035_1800265562.html,0,0
22010205033_1800265770.html,3.2916666667 ,3.2916666667 
20010106048_1800265796.html,0,0
20011106006_1800265562.html,0,0
20010203006_1800266013.html,8.52173913043478 ,7.93604651162791 
21010106009_1800265911.html,0,0
23011201005_1800265991.html,3.91 ,3.91 
20010306026_1800265408.html,0,0
23020106002_1800265549.html,0,0
22010306008_1800265559.html,0,0
23010106024_1800265980.html,2.43 ,2.43 
21010106018_1800265913.html,0,0
23011203027_1800266016.html,7.09 ,7.09 
20010203005_1800265243.html,5.73 ,6.54 
23021103001_1800265235.html,0,0
22021306002_1800265278.html,0,0
21021503001_1800265590.html,7.35 ,7.04 
21010505001_1800265548.html,3.88 ,3.88 
21020106012_1800265561.html,0,0
22010306044_1800265404.html,0,0
20010106030_1800265238.html,0,0
21010401033_1800265291.html,7.96 ,7.83 
23011203001_1800266016.html,2.65 ,2.65 
22010106019_1800265549.html,0,0
21021501004_1800265267.html,5.54 ,6.17 
21010304047_1800265986.html,4.42 ,5.60 
20010306020_1800265407.html,0,0
22010203024_1800265587.html,4.54 ,4.54 
21010106032_1800265535.html,0,0
20010106030_1800265243.html,0,0
20011306001_1800265911.html,0,0
21010305008_1800265903.html,6.15 ,6.11 
20010106002_1800265243.html,0,0
20010406010_1800265279.html,0,0
21010301059_1800265291.html,5.04 ,5.33 
22011203003_1800265758.html,6.33 ,6.27 
22020205002_1800265903.html,7.52 ,7.05 
21021005001_1800265532.html,6.68 ,6.51 
21010106006_1800265237.html,0,0
20010306036_1800266018.html,0,0
21020106014_1800265549.html,0,0
22010505038_1800265899.html,6.08 ,6.08 
22021403003_1800266008.html,6.61538461538461 ,6.61538461538461 
21010304037_1800265982.html,5.54 ,5.54 
22020406006_1800265280.html,0,0
20010106003_1800265560.html,0,0
20010406001_1800265561.html,0,0
22010305014_1800265901.html,7.23 ,7.51 
22020106003_1800265913.html,0,0
20011103007_1800265284.html,2.31 ,4.65 
22010106013_1800265238.html,0,0
22021201030_1800265932.html,4.21 ,5.27 
22021005016_1800265901.html,5.92 ,5.92 
20010306041_1800265796.html,0,0
21020505005_1800265905.html,8.95 ,8.27 
21010603008_1800265238.html,2.88 ,2.88 
23015103020_1800265479.html,0,0
21010104006_1800265292.html,5.75 ,6.65 
21010306040_1800265559.html,0,0
21010901006_1800265931.html,5.17 ,6.11 
22010306041_1800265907.html,0,0
21020406021_1800265402.html,0,0
22010306004_1800265406.html,0,0
20010401029_1800265934.html,7.65 ,7.15 
20010106044_1800265237.html,0,0
20010104010_1800265817.html,5.42 ,7.30 
21020106006_1800265562.html,0,0
23020106009_1800265534.html,0,0
22010103040_1800265783.html,6.13 ,6.06 
22010301063_1800265467.html,8.04 ,8.04 
22010501012_1800265812.html,4.13 ,4.29 
22010306039_1800265408.html,0,0
21020306001_1800266017.html,0,0
21011103019_1800265760.html,1.62 ,2.99 
21020501007_1800265267.html,7.58 ,7.96 
21010306008_1800265804.html,0,0
22010603071_1800265758.html,1.67 ,2.08 
20010903003_1800265284.html,6.13 ,6.75 
22020401030_1800265813.html,7.83 ,7.54 
21010101053_1800265291.html,5.67 ,6.31 
20010106045_1800265801.html,0,0
21020203008_1800265762.html,7.93 ,7.97 
22010103074_1800265783.html,6.67 ,6.92 
22010401040_1800265929.html,6.00 ,5.25 
21021105004_1800265905.html,7.30 ,7.41 
21010106008_1800265639.html,0,0
21020101002_1800265267.html,8.04 ,8.60 
20011306002_1800265910.html,0,0
22020901049_1800265468.html,5.92 ,5.92 
21011101001_1800265494.html,6.29 ,6.29 
20011306001_1800265237.html,0,0
22011303059_1800265242.html,0,0
22010501024_1800265467.html,5.17 ,5.17 
21021003009_1800265591.html,6.50 ,7.53 
21020306009_1800265910.html,0,0
21021005015_1800265532.html,5.84 ,6.17 
20010401020_1800265930.html,6.12 ,6.76 
20010106001_1800265801.html,0,0
21010203016_1800265242.html,0,0
21010101003_1800265291.html,6.92 ,7.40 
21020903006_1800266013.html,5.91304347826087 ,6.80645161290323 
21010306045_1800265404.html,0,0
23021306001_1800265913.html,0,0
21010306011_1800265638.html,0,0
20010106014_1800265909.html,0,0
23010205037_1800265979.html,3.48 ,3.48 
22021005023_1800265902.html,5.82 ,5.69 
23021001005_1800265930.html,6.58 ,6.58 
21021005017_1800265905.html,7.85 ,7.20 
20010501023_1800265469.html,7.00 ,6.77 
22020406005_1800265406.html,0,0
21020406007_1800265796.html,0,0
22010106012_1800265800.html,0,0
22010603052_1800265587.html,4.96 ,4.96 
20010301022_1800265934.html,5.30 ,6.09 
23020106005_1800265237.html,0,0
20011206001_1800265911.html,0,0
20010101032_1800265789.html,4.33 ,5.97 
21020701001_1800265267.html,3.96 ,4.84 
20010203011_1800265235.html,0,0
21020106006_1800265801.html,0,0
21020406008_1800265537.html,0,0
21020306007_1800265293.html,0,0
20010406010_1800265280.html,0,0
20010505026_1800265219.html,8.19 ,7.65 
22021201003_1800265468.html,6.54 ,6.54 
22011203019_1800266006.html,5.79 ,5.79 
22010103037_1800266005.html,4.28 ,4.45 
20010901009_1800265500.html,2.83 ,5.27 
20010106046_1800265536.html,0,0
20010203045_1800265243.html,5.73 ,7.03 
21021001015_1800265500.html,4.50 ,3.82 
22020106009_1800265799.html,0,0
21010106018_1800265564.html,0,0
21010106047_1800265403.html,0,0
20010306013_1800265534.html,0,0
21010101024_1800265291.html,3.00 ,4.06 
23010306044_1800265980.html,3.52 ,3.52 
20010301039_1800265267.html,7.13 ,8.05 
22015103024_1800265480.html,7.05 ,7.05 
20010406010_1800265802.html,0,0
20010104036_1800265518.html,6.79 ,7.22 
21010903008_1800265587.html,6.21 ,6.21 
22021306011_1800265293.html,0,0
21020106002_1800265799.html,0,0
22020406003_1800265912.html,0,0
23020106010_1800265797.html,0,0
21020204016_1800265340.html,5.85 ,5.85 
21021201001_1800265790.html,8.13 ,8.23 
22020505008_1800265773.html,8.42 ,8.19 
21010101004_1800265468.html,2.96 ,4.41 
22010603060_1800265242.html,0,0
20010306014_1800265559.html,0,0
21010603042_1800265362.html,6.71 ,6.71 
21020106008_1800265404.html,0,0
22011303030_1800265235.html,0,0
21011103003_1800265760.html,6.04 ,6.83 
23021103004_1800266009.html,5.76923076923077 ,5.76923076923077 
22020306004_1800265799.html,0,0
22010505016_1800265771.html,3.96 ,3.46 
22020106011_1800265562.html,0,0
21011206001_1800265912.html,0,0
20010501025_1800265934.html,5.39 ,6.21 
22010306019_1800265405.html,0,0
20010406004_1800266017.html,0,0
22010203029_1800265757.html,2.42 ,2.42 
21011203011_1800266011.html,4.25 ,4.66393442622951 
21010306011_1800265796.html,0,0
21020306012_1800265639.html,0,0
22010306004_1800265407.html,0,0
22011206004_1800265802.html,0,0
21020406003_1800265797.html,0,0
22020306005_1800265562.html,0,0
22011305008_1800265900.html,6.13 ,5.81 
21020204010_1800265599.html,6.69 ,6.69 
22010306006_1800265797.html,0,0
20010306031_1800265564.html,0,0
20011105004_1800265901.html,6.88 ,7.49 
20010106024_1800265639.html,0,0
21010306039_1800265403.html,0,0
21011303021_1800265589.html,4.33 ,4.96 
22020406006_1800265639.html,0,0
21010203012_1800265589.html,6.77 ,6.89 
21010106001_1800265800.html,0,0
23015103017_1800266018.html,0,0
22021201022_1800265468.html,7.00 ,7.00 
20010501010_1800265242.html,0,0
21010306027_1800265534.html,0,0
22020306013_1800265907.html,0,0
20010306026_1800265563.html,0,0
22021003007_1800266008.html,7.5 ,7.5 
22020106005_1800265535.html,0,0
20010306033_1800265800.html,0,0
21021005003_1800265904.html,6.11 ,6.78 
20010406011_1800265278.html,0,0
21011103016_1800265587.html,6.96 ,6.96 
22015103022_1800265480.html,1.50 ,1.50 
20010301052_1800265814.html,5.74 ,6.58 
20010603021_1800266013.html,7.8695652173913 ,8.03448275862069 
22021306005_1800266018.html,0,0
20010406002_1800265561.html,0,0
20011203010_1800265243.html,3.96 ,6.24 
21011103003_1800265589.html,6.65 ,7.11 
20010306041_1800265802.html,0,0
21010205034_1800265548.html,4.13 ,4.13 
22020106008_1800265404.html,0,0
22020107010_1800265919.html,6.96 ,6.93 
22010903006_1800265758.html,2.71 ,2.69 
20010204002_1800265986.html,4.38 ,5.90 
20010406006_1800265800.html,0,0
21011003012_1800266011.html,5.91666666666667 ,6.44262295081967 
20010406006_1800265406.html,0,0
23020106026_1800265403.html,0,0
21010306023_1800265406.html,0,0
21010203003_1800265242.html,0,0
23020106006_1800265802.html,0,0
21010205044_1800265771.html,1.13 ,1 
20010703007_1800265242.html,0,0
21010304006_1800265818.html,3.25 ,3.25 
21020406027_1800265913.html,0,0
23020901024_1800265930.html,6.54 ,6.54 
20011501001_1800265932.html,4.79 ,6.44 
21010501031_1800265787.html,6.08 ,6.81 
21020106007_1800265278.html,0,0
21010306040_1800265639.html,0,0
20011203003_1800265364.html,6.31 ,7.45 
21010304047_1800265984.html,4.65 ,5.92 
21010306023_1800265559.html,0,0
20010106051_1800265403.html,0,0
21010306019_1800265408.html,0,0
20010603039_1800266013.html,7.82608695652174 ,7.39655172413793 
23020401002_1800265930.html,5.96 ,5.96 
22021306006_1800265404.html,0,0
21010106011_1800265909.html,0,0
20011005002_1800265219.html,5.38 ,6.58 
21020406030_1800265564.html,0,0
22020406013_1800266018.html,0,0
22020406010_1800265278.html,0,0
22010501016_1800265812.html,5.63 ,5.54 
22021306011_1800266019.html,0,0
22020406007_1800265907.html,0,0
20010301042_1800265267.html,7.83 ,8.19 
20010306025_1800265403.html,0,0
21010106046_1800265801.html,0,0
21010505057_1800265903.html,4.59 ,3.83 
20010406002_1800265564.html,0,0
21010106014_1800265537.html,0,0
21010305011_1800265531.html,6.88 ,7.26 
20010101061_1800265814.html,7.70 ,7.90 
20011106004_1800265796.html,0,0
22010305021_1800265900.html,7.50 ,6.44 
22010306011_1800265279.html,0,0
20010406005_1800265911.html,0,0
20010505046_1800265902.html,2.38 ,5.34 
22021403005_1800265235.html,0,0
21010205022_1800265899.html,3.63 ,3.63 
22020106004_1800266017.html,0,0
21010304039_1800265820.html,5.04 ,6.22 
21010106008_1800265563.html,0,0
21010306024_1800265536.html,0,0
22010505007_1800265900.html,4.33 ,4.00 
21010306027_1800265804.html,0,0
21020901004_1800265267.html,6.71 ,7.88 
22010305040_1800265771.html,2.88 ,2.6 
20010305034_1800265775.html,8.04 ,8.49 
20010106040_1800265559.html,0,0
21010106052_1800265559.html,0,0
20010905003_1800265904.html,3.78 ,5.90 
22010103023_1800265783.html,4.17 ,4.38 
23010203005_1800266016.html,3.96 ,3.96 
22010306025_1800265238.html,0,0
21010301023_1800265930.html,3.58 ,5.15 
21010306045_1800265563.html,0,0
21020306006_1800265802.html,0,0
21020306009_1800265238.html,0,0
21010106003_1800265403.html,0,0
21010505050_1800265773.html,6.73 ,6.46 
22021006006_1800265638.html,0,0
23011003029_1800266017.html,0,0
21010104045_1800265986.html,6.46 ,6.68 
23020106026_1800265243.html,0,0
21010101061_1800265494.html,5.42 ,5.42 
22010306041_1800265909.html,0,0
20010603001_1800265284.html,7.46 ,7.08 
22010501007_1800265467.html,2.88 ,2.88 
21010603028_1800265238.html,8.04 ,8.04 
21010106053_1800265549.html,0,0
20010106017_1800266019.html,0,0
22021206006_1800265280.html,0,0
22020106003_1800265906.html,0,0
20011103002_1800265591.html,7.77 ,8.07 
20010505048_1800265905.html,4.75 ,5.51 
23011203021_1800266016.html,7.61 ,7.61 
22011206006_1800265797.html,0,0
21010501023_1800265931.html,5.04 ,6.27 
22011403028_1800265758.html,6.21 ,6.06 
20011203015_1800265284.html,8.42 ,8.63 
21010106017_1800265534.html,0,0
22021003002_1800265242.html,0,0
22010204026_1800265815.html,5.46 ,5.38 
20010301048_1800265934.html,5.61 ,6.46 
20010401016_1800265267.html,2.04 ,5.29 
22010305016_1800265901.html,5.00 ,5.65 
21020905007_1800265774.html,6.59 ,6.36 
20010306015_1800265405.html,0,0
23020106003_1800265402.html,0,0
22015103018_1800266019.html,6.93 ,7.24 
23010503018_1800266019.html,0,0
20011103010_1800266013.html,3.04347826086957 ,6.26704545454545 
21010306010_1800265910.html,0,0
21020406023_1800265279.html,0,0
21011103007_1800265759.html,6.12 ,6.69 
23010306045_1800265980.html,4.57 ,4.57 
20010304057_1800265518.html,8.65 ,8.33 
21020106007_1800265913.html,0,0
21010106033_1800265802.html,0,0
21010106049_1800265535.html,0,0
21020106001_1800265404.html,0,0
22010304027_1800265818.html,4.13 ,4.13 
20011503001_1800265243.html,6.88 ,7.31 
20010106027_1800265561.html,0,0
21010205024_1800265771.html,4.5 ,4.85 
20010106001_1800266017.html,0,0
21010903004_1800265238.html,4.29 ,4.29 
22020901004_1800265788.html,6.92 ,6.92 
20010501038_1800265933.html,6.41 ,6.56 
23020106011_1800265564.html,0,0
22010203029_1800265758.html,1.42 ,1.92 
21010203048_1800265235.html,0,0
23020406001_1800265910.html,0,0
23020106030_1800265804.html,0,0
22010204001_1800265818.html,4.17 ,4.17 
21010301058_1800265468.html,5.23 ,6.03 
20010306041_1800265908.html,0,0
22010306005_1800265912.html,0,0
20010101027_1800265788.html,6.31 ,7.00 
22011503012_1800265587.html,1.00 ,1.00 
22011201010_1800266009.html,7.80769230769231 ,7.27027027027027 
21010205004_1800265549.html,6.5833333333 ,6.1666666667 
21021501007_1800265469.html,5.25 ,6.63 
22011206002_1800265797.html,0,0
21010106048_1800265236.html,0,0
21010901006_1800265813.html,3.42 ,4.96 
21020203004_1800265284.html,6.17 ,6.54 
21020305006_1800265775.html,7.52 ,7.98 
21011203003_1800265242.html,0,0
20010106040_1800265243.html,0,0
21010106018_1800265561.html,0,0
22011203036_1800265758.html,1.42 ,1.73 
22020406005_1800265278.html,0,0
22011206007_1800265403.html,0,0
20010306017_1800265911.html,0,0
22010901001_1800265812.html,4.71 ,4.69 
22010203008_1800265242.html,0,0
20010306005_1800265537.html,0,0
22010501001_1800265928.html,1.67 ,1.67 
20010306038_1800265561.html,0,0
21010905014_1800265773.html,8.00 ,7.82 
20010101027_1800265789.html,4.25 ,6.33 
22021406002_1800265912.html,0,0
22010603061_1800265757.html,5.92 ,5.92 
21010106035_1800265912.html,0,0
21010106012_1800265293.html,0,0
20010107002_1800265545.html,5.88 ,6.78 
22010306011_1800266018.html,0,0
20010401004_1800265930.html,5.42 ,6.65 
22011401006_1800265930.html,3.08 ,4.89 
22010101042_1800265930.html,2.96 ,4.00 
22010106025_1800265796.html,0,0
20010205030_1800265551.html,5.65 ,6.25 
21021106005_1800265406.html,0,0
21011403010_1800265242.html,0,0
20010501042_1800265331.html,1.12 ,4.43 
21020603005_1800266013.html,7.69565217391304 ,7.58730158730159 
23010304025_1800265989.html,7.91 ,7.91 
22010501013_1800265930.html,6.00 ,6.64 
22011303045_1800265757.html,6.50 ,6.50 
20010406002_1800265407.html,0,0
21021101002_1800265790.html,7.19 ,6.68 
22010603059_1800265242.html,0,0
21010106013_1800265549.html,0,0
20010301019_1800265934.html,6.00 ,7.34 
21010305015_1800265531.html,2.08 ,3.80 
20010106012_1800265404.html,0,0
22010204006_1800265516.html,1.71 ,1.71 
22020306016_1800265243.html,0,0
21020406013_1800265909.html,0,0
21011306002_1800266018.html,0,0
21011203025_1800265587.html,4.08 ,4.08 
20010306010_1800265563.html,0,0
23020106029_1800265796.html,0,0
22011203003_1800265242.html,0,0
22020106002_1800265804.html,0,0
21011406002_1800265534.html,0,0
21011403012_1800265588.html,5.38 ,5.50 
22011403015_1800266009.html,7.26923076923077 ,7.83783783783784 
20010101051_1800265930.html,4.96 ,6.54 
21020205010_1800265905.html,8.90 ,8.18 
20011503002_1800265242.html,0,0
20010301039_1800265934.html,7.57 ,7.82 
21010106005_1800265280.html,0,0
21020306005_1800265559.html,0,0
21020305005_1800265532.html,7.37 ,7.82 
22010203018_1800265587.html,5.08 ,5.08 
22010304041_1800265516.html,2.33 ,2.33 
21020903004_1800266011.html,6.57692307692308 ,6.77027027027027 
22020406001_1800266019.html,0,0
23010102066_1800266016.html,8.13 ,8.13 
21010101018_1800265787.html,5.17 ,6.23 
21020106016_1800265236.html,0,0
20010306009_1800265912.html,0,0
23011208040_1800265990.html,4.00 ,4.00 
20010101011_1800265814.html,7.63 ,7.66 
22010505062_1800265901.html,8.35 ,7.95 
20010305026_1800265275.html,8.19 ,8.09 
22010106015_1800265910.html,0,0
21020106011_1800265407.html,0,0
22010306008_1800265800.html,0,0
20011203016_1800265364.html,5.46 ,6.89 
22020401018_1800265813.html,8.38 ,8.22 
21010106052_1800265293.html,0,0
22020306005_1800265561.html,0,0
22010205028_1800265901.html,3.96 ,3.64 
20010505035_1800265774.html,5.93 ,5.96 
21010205034_1800265903.html,3.48 ,3.77 
21010501010_1800265929.html,1.17 ,1.56 
22020905007_1800265903.html,7.85 ,7.45 
21020306008_1800265536.html,0,0
21020406026_1800265638.html,0,0
21010306033_1800265402.html,0,0
21010106019_1800265913.html,0,0
20011101007_1800265500.html,7.08 ,7.36 
22010106027_1800265800.html,0,0
21010505017_1800265773.html,4.85 ,6.14 
21011206003_1800265797.html,0,0
20011106001_1800265278.html,0,0
21010501048_1800265813.html,2.29 ,3.91 
20010205033_1800265904.html,5.30 ,6.44 
21010306024_1800265549.html,0,0
21021005003_1800265275.html,4.21 ,5.48 
21010501048_1800265787.html,4.88 ,5.40 
20010106024_1800265537.html,0,0
20010301029_1800265267.html,7.21 ,7.67 
23020901037_1800265930.html,4.83 ,4.83 
21010106013_1800265403.html,0,0
21020306015_1800265913.html,0,0
22010106022_1800265800.html,0,0
20010306035_1800265909.html,0,0
21010306029_1800265912.html,0,0
23011208021_1800265990.html,7.70 ,7.70 
20010306050_1800265238.html,0,0
21010104037_1800265816.html,3.67 ,4.29 
22010306008_1800265908.html,0,0
22010106005_1800265796.html,0,0
20010406003_1800266018.html,0,0
22020901046_1800265930.html,6.88 ,6.88 
22010104067_1800265982.html,1.71 ,1.71 
21020406027_1800265907.html,0,0
20010106046_1800265243.html,0,0
20011203004_1800265364.html,3.15 ,6.05 
22010106006_1800265909.html,0,0
21020205005_1800265532.html,7.76 ,7.56 
21010306003_1800265403.html,0,0
21010306037_1800265906.html,0,0
22010505013_1800265770.html,4.1666666667 ,4.1666666667 
21020306006_1800265908.html,0,0
21020204014_1800265518.html,3.67 ,4.73 
20010406010_1800265910.html,0,0
22010306008_1800265280.html,0,0
20011103006_1800265589.html,5.04 ,6.91 
20010406013_1800265402.html,0,0
20010306032_1800265405.html,0,0
22010603041_1800266009.html,5.875 ,6.15277777777778 
22020106011_1800265403.html,0,0
21010101043_1800265813.html,7.42 ,6.82 
21010106007_1800265404.html,0,0
23020106009_1800266018.html,0,0
20010104062_1800265340.html,4.04 ,6.32 
22020106008_1800265402.html,0,0
20010106035_1800265799.html,0,0
21010306019_1800265800.html,0,0
23010102004_1800266016.html,0,0
22010101059_1800265467.html,6.71 ,6.71 
22010107019_1800265771.html,8.13 ,7.88 
22011103006_1800265235.html,0,0
22020107007_1800265777.html,4.74 ,4.74 
20010106029_1800265279.html,0,0
21021201009_1800265500.html,3.92 ,4.72 
22020106004_1800265638.html,0,0
20010203045_1800266013.html,7.8695652173913 ,6.98837209302326 
23010106047_1800265980.html,7.48 ,7.48 
22010103017_1800265783.html,4.25 ,4.02 
22010501029_1800265812.html,7.92 ,7.67 
22020406008_1800265562.html,0,0
21010104019_1800265517.html,2.15 ,3.23 
21020104006_1800265988.html,7.13 ,6.46 
22010203060_1800266007.html,5.04 ,5.58 
21010106021_1800265279.html,0,0
20010406012_1800265802.html,0,0
21010905006_1800265395.html,2.79 ,2.79 
20010305008_1800265397.html,6.54 ,7.09 
23011203032_1800266016.html,4.96 ,4.96 
21010306029_1800265801.html,0,0
21010306029_1800265549.html,0,0
22010301017_1800265812.html,5.25 ,4.44 
20010501038_1800265267.html,4.83 ,6.44 
21020306005_1800265404.html,0,0
21021001004_1800265500.html,7.23 ,7.54 
20011103006_1800266012.html,6.77777777777778 ,6.7843137254902 
21010301004_1800265930.html,6.77 ,6.47 
22010305075_1800265530.html,5.42 ,5.42 
20010406011_1800265536.html,0,0
21020106002_1800266018.html,0,0
20010106043_1800265562.html,0,0
20011501001_1800265934.html,5.30 ,6.02 
22010205028_1800265530.html,2.21 ,2.21 
21020406013_1800266018.html,0,0
21020406022_1800265405.html,0,0
22020106006_1800265238.html,0,0
21010106052_1800265639.html,0,0
20010106012_1800265907.html,0,0
21010306029_1800265407.html,0,0
22020306016_1800265404.html,0,0
21021101002_1800265500.html,6.08 ,5.56 
21011003003_1800265589.html,0.88 ,1.82 
20010106006_1800265799.html,0,0
20010106005_1800265804.html,0,0
21020406002_1800265913.html,0,0
22010306006_1800265802.html,0,0
21010501048_1800265468.html,2.19 ,4.27 
23020106012_1800265804.html,0,0
20010104063_1800265518.html,7.21 ,7.29 
20011203008_1800265591.html,8.46 ,8.10 
22020106010_1800265563.html,0,0
20010603043_1800266013.html,7.52173913043478 ,7.08045977011494 
22010104059_1800265818.html,5.67 ,5.67 
21011406002_1800265912.html,0,0
22010304045_1800265516.html,2.63 ,2.63 
21010106025_1800265293.html,0,0
20010106012_1800265293.html,0,0
22011306002_1800266019.html,0,0
23010102007_1800266016.html,0,0
20011306002_1800265801.html,0,0
20010505043_1800265532.html,3.93 ,5.08 
21010306022_1800265560.html,0,0
21010101046_1800265788.html,6.54 ,6.82 
20010106006_1800265535.html,0,0
21011306001_1800265802.html,0,0
21010401010_1800265930.html,6.04 ,6.41 
22010203040_1800265758.html,5.33 ,5.54 
23020106008_1800265562.html,0,0
23010501074_1800265991.html,4.61 ,4.61 
21010306009_1800265243.html,0,0
21010104031_1800265818.html,6.50 ,6.50 
21020505007_1800265219.html,7.85 ,7.85 
23010304007_1800265989.html,5.61 ,5.61 
20010306014_1800265280.html,0,0
21010304001_1800265985.html,6.04 ,6.85 
21010106047_1800265911.html,0,0
20010301043_1800265469.html,7.85 ,7.94 
22020901008_1800265788.html,6.17 ,6.17 
22010203055_1800265758.html,7.96 ,8.06 
22020406009_1800265796.html,0,0
22020905011_1800265773.html,7.88 ,7.74 
22011206001_1800265908.html,0,0
20010101042_1800265500.html,6.75 ,7.51 
22020306023_1800265407.html,0,0
21021203005_1800265591.html,3.54 ,5.69 
23010205039_1800265979.html,3.65 ,3.65 
22010106020_1800265236.html,0,0
21020306012_1800265403.html,0,0
20010306001_1800265800.html,0,0
20010101022_1800265500.html,5.83 ,6.66 
20010304049_1800265984.html,5.77 ,6.97 
22010603070_1800265757.html,7.04 ,7.04 
20010106009_1800265535.html,0,0
21020204004_1800265988.html,5.96 ,5.86 
21010106044_1800265910.html,0,0
21020106003_1800265534.html,0,0
20011306002_1800265912.html,0,0
23010102038_1800266016.html,5.43 ,5.43 
20010306019_1800265910.html,0,0
21020306009_1800265564.html,0,0
20010301048_1800265469.html,5.42 ,6.77 
21020306005_1800265402.html,0,0
20010505054_1800265905.html,8.30 ,7.98 
22010103031_1800265479.html,1.38 ,1.38 
22010106023_1800265638.html,0,0
21010106012_1800265236.html,0,0
21010301027_1800265813.html,4.25 ,6.28 
20010306019_1800265404.html,0,0
21020406014_1800265536.html,0,0
22011206004_1800265536.html,0,0
21010205030_1800265903.html,3.36 ,3.54 
20010203013_1800265243.html,6.96 ,7.07 
20010306018_1800265536.html,0,0
20010306038_1800265536.html,0,0
22011103003_1800266006.html,6.38 ,6.38 
21010203018_1800265760.html,7.21 ,7.15 
20010106009_1800265907.html,0,0
21011403004_1800265589.html,3.12 ,4.74 
21010306019_1800265911.html,0,0
20010106021_1800265801.html,0,0
21010306023_1800265561.html,0,0
20010106047_1800265279.html,0,0
20011101006_1800265331.html,3.92 ,6.41 
22010106015_1800265563.html,0,0
20010106039_1800265800.html,0,0
23020306002_1800265908.html,0,0
21021501002_1800265814.html,5.81 ,6.21 
22010306024_1800265243.html,0,0
21020406006_1800265638.html,0,0
21020406012_1800265563.html,0,0
20010401048_1800265267.html,3.25 ,4.83 
20010205008_1800265904.html,4.89 ,6.72 
22010306005_1800265278.html,0,0
21010306041_1800265911.html,0,0
21010505039_1800265773.html,3.73 ,3.95 
23011003006_1800266016.html,4.78 ,4.78 
23021503009_1800265235.html,0,0
23020406001_1800265238.html,0,0
21010304006_1800265596.html,3.25 ,3.25 
21020406028_1800265796.html,0,0
22010501021_1800265930.html,4.08 ,3.97 
21020603010_1800265284.html,7.21 ,8.10 
22021006006_1800265799.html,0,0
