file_name,cgpa,scgpa
bpharma/found/21013514054_1800265432.html,SGPA 8.33,O
bpharma/found/22013514032_1800265842.html,SGPA 7.75,A
bpharma/found/21013114004_1800265726.html,"RESULT BP-401 T,BP-402 T,BP-403 T,BP-404 T,",R
bpharma/found/21012314054_1800265432.html,SGPA 8.08,A
bpharma/found/21013014051_1800265726.html,"RESULT BP-403 T,",R
bpharma/found/23012114104_1800265840.html,SGPA 6.79,--
bpharma/found/20012014002_1800265370.html,"Result BP-207 P,BP-208 P,BP-209 P,BP-210 P,",4.93
bpharma/found/21013414052_1800265432.html,SGPA 8.17,O
bpharma/found/20013014041_1800265846.html,SGPA 7.17,--
bpharma/found/20012014001_1800265434.html,SGPA 8.23,A
bpharma/found/22012114061_1800265430.html,SGPA 7.73,A
bpharma/found/21013214019_1800265430.html,SGPA R,--
bpharma/found/22011914054_1800265430.html,SGPA R,--
bpharma/found/21012014004_1800265844.html,SGPA 6.85,B
bpharma/found/22012314047_1800265430.html,SGPA 7.62,--
bpharma/found/21012614064_1800265431.html,SGPA 7.55,B
bpharma/found/20012914056_1800265728.html,"RESULT BP-601 T,BP-604 T,BP-605 T,BP-606 T,",R
bpharma/found/20013114088_1800265434.html,SGPA 7.62,A
bpharma/found/22011614066_1800265735.html,Result PASS,7.59
bpharma/found/21013314017_1800265726.html,RESULT PASS,7.9285714286
bpharma/found/21012414017_1800265735.html,Result PASS,7
bpharma/found/21013014056_1800265370.html,"Result BP-201 T,BP-202 T,BP-203 T,BP-204 T,",3.24
bpharma/found/20012014014_1800265728.html,RESULT PASS,7.8666666667
bpharma/found/23012514030_1800265840.html,SGPA 5.72,--
bpharma/found/22012114094_1800265735.html,Result PASS,8.38
bpharma/found/20012314059_1800265372.html,"Result BP-401 T,BP-402 T,BP-403 T,BP-405 T,",3.00
bpharma/found/22013514046_1800265430.html,SGPA R,--
bpharma/found/23012814003_1800265840.html,SGPA 8.03,--
bpharma/found/22012514017_1800265842.html,SGPA 5.92,A
bpharma/found/20013314028_1800265845.html,SGPA 2.53,A
bpharma/found/20012714056_1800265846.html,SGPA 5.92,--
bpharma/found/21012114080_1800265432.html,SGPA R,A
bpharma/found/20011814040_1800265434.html,SGPA 6.85,B
bpharma/found/22011614007_1800265842.html,SGPA 8.08,O
bpharma/found/22013114085_1800265735.html,Result PASS,9.1724137931
bpharma/found/22012414050_1800265735.html,Result PASS,8.0344827586
bpharma/found/21013114065_1800265725.html,"RESULT BP-304 T,",R
bpharma/found/22012914018_1800265842.html,SGPA 7.50,A
bpharma/found/21013314058_1800265843.html,SGPA 7.93,A
bpharma/found/22013414049_1800265842.html,SGPA 8.17,O
bpharma/found/21012414009_1800265370.html,"Result BP-201 T,BP-202 T,BP-203 T,BP-204 T,",3.28
bpharma/found/20012314005_1800265372.html,Result PASS,8.57
bpharma/found/22011914046_1800265842.html,SGPA 6.83,B
bpharma/found/20012514052_1800265372.html,Result PASS,8.00
bpharma/found/21013514053_1800265370.html,"Result BP-201 T,BP-202 T,BP-203 T,BP-204 T,BP-205 T ,",2.59
bpharma/found/21013114072_1800265844.html,SGPA 7.69,A
bpharma/found/22012814049_1800265842.html,SGPA 8.42,A
bpharma/found/21012214054_1800265432.html,SGPA R,B
bpharma/found/21012714019_1800265370.html,Result PASS,7.45
bpharma/found/22011614022_1800265430.html,SGPA 7.34,--
bpharma/found/20012214010_1800265844.html,SGPA 4.62,B
bpharma/found/22013514040_1800265842.html,SGPA 2.92,A
bpharma/found/21012914030_1800265726.html,"RESULT BP-403 T,",R
bpharma/found/21013114097_1800265726.html,"RESULT BP-402 T,BP-403 T,",R
bpharma/found/22012214060_1800265735.html,Result PASS,8.5517241379
bpharma/found/23012814082_1800265840.html,SGPA 6.20,B
bpharma/found/20011715022_1800265848.html,Result PASS,7.06
bpharma/found/21013114078_1800265843.html,SGPA 6.79,C
bpharma/found/20011914044_1800265728.html,"RESULT BP-604 T,",R
bpharma/found/20012014009_1800265372.html,Result PASS,7.29
bpharma/found/22013014035_1800265430.html,SGPA 7.27,C
bpharma/found/20013114035_1800265728.html,RESULT PASS,8
bpharma/found/23012514010_1800265840.html,SGPA 4.90,C
bpharma/found/23012514005_1800265840.html,SGPA 7.48,--
bpharma/found/21012814023_1800265431.html,SGPA R,C
bpharma/found/20013014043_1800265434.html,SGPA R,B
bpharma/found/20012714015_1800265728.html,RESULT PASS,7.6
bpharma/found/21011914036_1800265844.html,SGPA 7.62,B
bpharma/found/21011914060_1800265370.html,Result PASS,8.62
bpharma/found/23012114070_1800265840.html,SGPA 8.69,--
bpharma/found/23012614064_1800265840.html,SGPA 6.60,A
bpharma/found/20012014046_1800265846.html,SGPA 8.42,--
bpharma/found/20013614036_1800265372.html,Result PASS,7.50
bpharma/found/20012114015_1800265371.html,"Result BP-301 T,BP-303 T,",4.83
bpharma/found/21011715025_1800265221.html,8.29,8.29
bpharma/found/22015214017_1800265735.html,Result PASS,9.0344827586
bpharma/found/21013314044_1800265432.html,SGPA 8.08,A
bpharma/found/20013514031_1800265728.html,"RESULT BP-602 T,BP-604 T,BP-605 T,",R
bpharma/found/21011914004_1800265432.html,SGPA R,D
bpharma/found/21021914003_1800265728.html,RESULT PASS,8.2666666667
bpharma/found/20013114024_1800265845.html,SGPA 6.13,A
bpharma/found/21012514032_1800265726.html,"RESULT BP-401 T,BP-402 T,BP-403 T,BP-404 T,BP-405 T,",R
bpharma/found/23013514040_1800265840.html,SGPA 4.90,A
bpharma/found/20013114083_1800265728.html,RESULT PASS,7.3333333333
bpharma/found/20012214038_1800265372.html,"Result BP-401 T,BP-402 T,",5.64
bpharma/found/21013414029_1800265432.html,SGPA R,A
bpharma/found/20012914021_1800265728.html,RESULT PASS,7.9333333333
bpharma/found/20011914056_1800265434.html,SGPA 7.38,B
bpharma/found/20011914026_1800265846.html,SGPA 8.58,--
bpharma/found/21012714036_1800265843.html,SGPA 6.07,A
bpharma/found/20013114083_1800265846.html,SGPA 7.75,--
bpharma/found/21012314033_1800265370.html,Result PASS,8.28
bpharma/found/20013514001_1800265434.html,SGPA R,O
bpharma/found/21012614056_1800265370.html,"Result BP-201 T,BP-202 T,BP-203 T,BP-204 T,",3.55
bpharma/found/23012014056_1800265840.html,SGPA 7.55,--
bpharma/found/21012014040_1800265370.html,Result PASS,7.72
bpharma/found/21013214002_1800265431.html,SGPA 6.83,C
bpharma/found/20013614025_1800265433.html,SGPA 7.57,A
bpharma/found/20012614036_1800265728.html,"RESULT BP-601 T,BP-602 T,BP-605 T,",R
bpharma/found/20012214021_1800265728.html,RESULT PASS,8
bpharma/found/20012414002_1800265843.html,SGPA 6.86,C
bpharma/found/20013114069_1800265846.html,SGPA 7.58,--
bpharma/found/23015314015_1800265840.html,SGPA 8.07,--
bpharma/found/20012314045_1800265372.html,Result PASS,8.36
bpharma/found/21012914060_1800265726.html,RESULT PASS,8.3571428571
bpharma/found/21013314042_1800265843.html,SGPA 5.50,B
bpharma/found/22012514025_1800265430.html,SGPA 8.72,--
bpharma/found/21012214029_1800265431.html,SGPA 7.14,A
bpharma/found/20012514045_1800265846.html,SGPA 6.50,--
bpharma/found/20012514054_1800265434.html,SGPA R,A
bpharma/found/20013114109_1800265434.html,SGPA 7.00,B
bpharma/found/20012414046_1800265727.html,RESULT PASS,7.3076923077
bpharma/found/22013114034_1800265735.html,Result PASS,8.3793103448
bpharma/found/22015214025_1800265430.html,SGPA R,--
bpharma/found/22013314045_1800265430.html,SGPA 8.38,--
bpharma/found/20012814023_1800265728.html,RESULT PASS,7.0666666667
bpharma/found/21013114091_1800265432.html,SGPA R,A
bpharma/found/22012114004_1800265842.html,SGPA 0.00,AB
bpharma/found/23013514006_1800265840.html,SGPA 6.93,--
bpharma/found/20012814017_1800265846.html,SGPA 7.08,--
bpharma/found/21013614016_1800265432.html,SGPA 7.25,A
bpharma/found/21012314001_1800265843.html,SGPA 7.29,B
bpharma/found/21012914047_1800265431.html,SGPA R,B
bpharma/found/20012014011_1800265432.html,SGPA 7.00,D
bpharma/found/22021614003_1800265844.html,SGPA 7.77,B
bpharma/found/23013114036_1800265840.html,SGPA 8.13,A
bpharma/found/21013114036_1800265432.html,SGPA 7.92,B
bpharma/found/21012014061_1800265432.html,SGPA R,C
bpharma/found/21012914061_1800265432.html,SGPA 7.58,O
bpharma/found/23011814035_1800265840.html,SGPA 9.07,--
bpharma/found/20013114007_1800265846.html,SGPA 8.25,--
bpharma/found/21013614005_1800265432.html,SGPA 8.25,A
bpharma/found/21013214009_1800265844.html,SGPA 8.08,A
bpharma/found/22013114026_1800265841.html,SGPA 4.90,B
bpharma/found/22012414035_1800265735.html,"Result BP-201 T,BP-202 T,BP-203 T,",R
bpharma/found/23015214054_1800265840.html,SGPA 3.21,--
bpharma/found/21011715009_1800265708.html,Result PASS,7.13
bpharma/found/20012914039_1800265726.html,"RESULT BP-405 T,",R
bpharma/found/20013114060_1800265372.html,Result PASS,7.79
bpharma/found/20013214011_1800265728.html,RESULT PASS,8.2666666667
bpharma/found/21011715013_1800265527.html,7.33,6.90
bpharma/found/21011814047_1800265726.html,RESULT PASS,7.6428571429
bpharma/found/21011614038_1800265432.html,SGPA 8.25,A
bpharma/found/23012114030_1800265840.html,SGPA 8.48,--
bpharma/found/22013114088_1800265842.html,SGPA 8.08,B
bpharma/found/20012714012_1800265846.html,SGPA 3.58,--
bpharma/found/22012814013_1800265735.html,"Result BP-201 T,BP-202 T,BP-203 T,BP-204 T,BP-205 T ,BP-206 T ,",R
bpharma/found/22012114069_1800265735.html,"Result BP-206 T ,",R
bpharma/found/22011914064_1800265842.html,SGPA 7.75,A
bpharma/found/23013214058_1800265840.html,SGPA 2.97,--
bpharma/found/22013514015_1800265430.html,SGPA R,--
bpharma/found/22021914003_1800265432.html,SGPA 7.42,C
bpharma/found/20012214036_1800265372.html,Result PASS,8.43
bpharma/found/20012614024_1800265846.html,SGPA 7.33,--
bpharma/found/20012814001_1800265846.html,SGPA 7.17,--
bpharma/found/22011814001_1800265735.html,Result PASS,9.00
bpharma/found/23011814024_1800265840.html,SGPA 8.10,--
bpharma/found/21012714008_1800265432.html,SGPA 7.08,B
bpharma/found/23012914019_1800265840.html,SGPA 5.69,--
bpharma/found/22012414019_1800265842.html,SGPA 7.58,A
bpharma/found/21013114041_1800265370.html,"Result BP-201 T,BP-204 T,",5.24
bpharma/found/20013214020_1800265845.html,SGPA 5.20,B
bpharma/found/20012314053_1800265846.html,SGPA 8.00,--
bpharma/found/21012514013_1800265842.html,SGPA 3.42,C
bpharma/found/20013314040_1800265845.html,SGPA 8.33,O
bpharma/found/21012414021_1800265844.html,SGPA 1.77,B
bpharma/found/20012714014_1800265845.html,SGPA 6.07,B
bpharma/found/22012714064_1800265735.html,Result PASS,6.83
bpharma/found/22013414029_1800265430.html,SGPA 8.27,A
bpharma/found/21013414007_1800265431.html,SGPA R,A
bpharma/found/21011914061_1800265843.html,SGPA 7.36,B
bpharma/found/21022614001_1800265846.html,SGPA 7.52,A
bpharma/found/22013514038_1800265842.html,SGPA 5.58,A
bpharma/found/22012114036_1800265841.html,SGPA 7.48,C
bpharma/found/22012114036_1800265842.html,SGPA 8.17,A
bpharma/found/21012514050_1800265843.html,SGPA 7.21,B
bpharma/found/23013114076_1800265840.html,SGPA 6.47,B
bpharma/found/21012214032_1800265844.html,SGPA 1.08,D
bpharma/found/21013114077_1800265726.html,RESULT PASS,7.4285714286
bpharma/found/21013614010_1800265431.html,SGPA R,D
bpharma/found/21011614011_1800265370.html,Result PASS,8.00
bpharma/found/21012114065_1800265370.html,"Result BP-204 T,",7.14
bpharma/found/20011814018_1800265846.html,SGPA 7.75,--
bpharma/found/20013214031_1800265726.html,"RESULT BP-404 T,",R
bpharma/found/20011914007_1800265372.html,Result PASS,7.50
bpharma/found/20013614019_1800265846.html,SGPA 8.00,--
bpharma/found/23012914086_1800265840.html,SGPA 4.93,A
bpharma/found/21011914030_1800265432.html,SGPA 7.08,D
bpharma/found/21012614016_1800265430.html,SGPA R,C
bpharma/found/23012914029_1800265840.html,SGPA 7.86,--
bpharma/found/22012614035_1800265842.html,SGPA 6.00,C
bpharma/found/21013414055_1800265432.html,SGPA R,A
bpharma/found/22013214087_1800265842.html,SGPA 7.33,C
bpharma/found/21012714062_1800265370.html,Result PASS,8.07
bpharma/found/20013114075_1800265434.html,SGPA 7.38,B
bpharma/found/23012914008_1800265840.html,SGPA 5.00,A
bpharma/found/20013114014_1800265433.html,SGPA 7.14,B
bpharma/found/21013614025_1800265431.html,SGPA R,A
bpharma/found/20012014060_1800265434.html,SGPA 7.38,B
bpharma/found/22012414061_1800265842.html,SGPA 7.42,A
bpharma/found/20012514013_1800265434.html,SGPA 7.85,A
bpharma/found/20012214009_1800265728.html,"RESULT BP-601 T,",R
bpharma/found/20012614026_1800265846.html,SGPA 8.33,--
bpharma/found/23012114073_1800265840.html,SGPA 5.24,--
bpharma/found/20013114086_1800265372.html,"Result BP-402 T,",6.71
bpharma/found/20012114021_1800265845.html,SGPA 6.80,B
bpharma/found/20012114038_1800265372.html,Result PASS,8.71
bpharma/found/21012014020_1800265432.html,SGPA 6.58,D
bpharma/found/22012614024_1800265430.html,SGPA R,C
bpharma/found/21012014008_1800265844.html,SGPA 9.15,O
bpharma/found/23012114110_1800265840.html,SGPA 3.28,--
bpharma/found/22013114051_1800265842.html,SGPA 8.58,B
bpharma/found/23013414051_1800265840.html,SGPA 6.73,A
bpharma/found/20011715025_1800265223.html,7.90,8.38
bpharma/found/21012414057_1800265844.html,SGPA 8.08,A
bpharma/found/22012514021_1800265842.html,SGPA 7.17,B
bpharma/found/20012614052_1800265434.html,SGPA R,C
bpharma/found/20013614010_1800265846.html,SGPA 2.75,--
bpharma/found/21013514001_1800265432.html,SGPA 7.17,O
bpharma/found/21013114015_1800265843.html,SGPA 6.93,C
bpharma/found/21012714001_1800265844.html,SGPA 2.77,B
bpharma/found/22012514007_1800265430.html,SGPA R,B
bpharma/found/22012614026_1800265735.html,Result PASS,8.1034482759
bpharma/found/21013114033_1800265432.html,SGPA 7.33,B
bpharma/found/20013314044_1800265434.html,SGPA R,B
bpharma/found/22012914029_1800265842.html,SGPA 6.00,A
bpharma/found/20012814006_1800265434.html,SGPA R,B
bpharma/found/21011914008_1800265726.html,RESULT PASS,7.7142857143
bpharma/found/21012014052_1800265432.html,SGPA 8.00,B
bpharma/found/21012814018_1800265726.html,RESULT PASS,7.7857142857
bpharma/found/21012014008_1800265726.html,RESULT PASS,7.6428571429
bpharma/found/20013614043_1800265727.html,RESULT PASS,6.6153846154
bpharma/found/23015414002_1800265840.html,SGPA 6.97,A
bpharma/found/20013214033_1800265846.html,SGPA 8.00,--
bpharma/found/20012114047_1800265372.html,Result PASS,7.71
bpharma/found/23012914054_1800265840.html,SGPA 6.97,--
bpharma/found/23011914045_1800265840.html,SGPA 7.76,--
bpharma/found/22013414009_1800265735.html,Result PASS,8.3793103448
bpharma/found/21012514065_1800265726.html,RESULT PASS,8.1428571429
bpharma/found/21013214013_1800265370.html,"Result BP-201 T,BP-202 T,BP-203 T,BP-204 T,",3.31
bpharma/found/22013214063_1800265735.html,Result PASS,8.1724137931
bpharma/found/23013414036_1800265840.html,SGPA 7.87,A
bpharma/found/21013514041_1800265370.html,"Result BP-201 T,BP-202 T,BP-203 T,BP-204 T,",3.31
bpharma/found/21012114113_1800265432.html,SGPA 8.25,A
bpharma/found/21013314061_1800265726.html,"RESULT BP-403 T,",R
bpharma/found/22013614054_1800265430.html,SGPA 8.03,--
bpharma/found/21012114066_1800265735.html,Result PASS,6.9310344828
bpharma/found/20012914041_1800265728.html,"RESULT BP-606 T,",R
bpharma/found/20013314027_1800265434.html,SGPA R,A
bpharma/found/23013014017_1800265840.html,SGPA 4.50,B
bpharma/found/21022014001_1800265434.html,SGPA 7.54,A
bpharma/found/22013414005_1800265842.html,SGPA 8.83,O
bpharma/found/23015314021_1800265840.html,SGPA 5.33,A
bpharma/found/22013114001_1800265430.html,SGPA 7.14,--
bpharma/found/20012114067_1800265728.html,"RESULT BP-605 T,",R
bpharma/found/22013014040_1800265735.html,"Result BP-203 T,",R
bpharma/found/22013314004_1800265734.html,"Result BP-102 T,BP-104 T,",R
bpharma/found/21023114005_1800265433.html,SGPA R,B
bpharma/found/20013014039_1800265726.html,RESULT PASS,7.0714285714
bpharma/found/20013014027_1800265433.html,SGPA R,A
bpharma/found/20012114027_1800265372.html,"Result BP-401 T,",5.86
bpharma/found/21012614055_1800265726.html,RESULT PASS,7.5714285714
bpharma/found/22013314007_1800265735.html,Result PASS,7.31
bpharma/found/22013214019_1800265430.html,SGPA R,--
bpharma/found/22011814046_1800265842.html,SGPA 8.83,O
bpharma/found/22012414010_1800265735.html,Result PASS,7.5517241379
bpharma/found/21013114086_1800265735.html,"Result BP-201 T,BP-202 T,",R
bpharma/found/20011814045_1800265434.html,SGPA 7.85,A
bpharma/found/22022214003_1800265726.html,RESULT PASS,7.7142857143
bpharma/found/21021914001_1800265846.html,SGPA 7.81,A
bpharma/found/20011814059_1800265846.html,SGPA 7.08,--
bpharma/found/21013214042_1800265726.html,"RESULT BP-402 T,BP-403 T,BP-404 T,",R
bpharma/found/22012214064_1800265842.html,SGPA 4.50,B
bpharma/found/22012214064_1800265430.html,SGPA R,A
bpharma/found/21013414060_1800265432.html,SGPA 8.08,A
bpharma/found/20012414049_1800265433.html,SGPA R,C
bpharma/found/20013514008_1800265726.html,"RESULT BP-402 T,",R
bpharma/found/21013414002_1800265432.html,SGPA 8.50,A
bpharma/found/23012414021_1800265840.html,SGPA 4.47,C
bpharma/found/20013214005_1800265434.html,SGPA R,B
bpharma/found/21013014039_1800265370.html,"Result BP-201 T,BP-202 T,BP-203 T,",3.97
bpharma/found/21012614026_1800265431.html,SGPA 6.83,B
bpharma/found/23013414026_1800265840.html,SGPA 6.93,--
bpharma/found/20013414010_1800265843.html,SGPA 6.14,A
bpharma/found/21011914007_1800265432.html,SGPA 8.67,B
bpharma/found/22013514001_1800265842.html,SGPA 8.58,A
bpharma/found/21013614062_1800265844.html,SGPA 1.77,C
bpharma/found/21022214004_1800265728.html,RESULT PASS,7.2666666667
bpharma/found/22012414050_1800265842.html,SGPA 7.33,B
bpharma/found/20012814004_1800265432.html,SGPA 6.67,B
bpharma/found/21012314009_1800265726.html,"RESULT BP-402 T,",R
bpharma/found/22012414033_1800265842.html,SGPA 6.75,B
bpharma/found/21012214033_1800265370.html,"Result BP-202 T,",6.59
bpharma/found/21023614006_1800265846.html,SGPA 8.19,A
bpharma/found/22013114104_1800265841.html,SGPA 5.97,A
bpharma/found/21012014063_1800265726.html,RESULT PASS,8.0714285714
bpharma/found/21012614069_1800265432.html,SGPA 7.75,B
bpharma/found/23015414035_1800265840.html,SGPA 4.79,--
bpharma/found/21013114036_1800265431.html,SGPA 7.79,A
bpharma/found/20012514061_1800265434.html,SGPA 7.62,A
bpharma/found/20012914002_1800265727.html,"RESULT BP-502T,",R
bpharma/found/21012714044_1800265431.html,SGPA R,A
bpharma/found/20012714066_1800265728.html,RESULT PASS,7.6
bpharma/found/22012414042_1800265735.html,Result PASS,8.1724137931
bpharma/found/21012114108_1800265726.html,RESULT PASS,8.7857142857
bpharma/found/20012614013_1800265727.html,"RESULT BP-501T,BP-503T,BP-504T,",R
bpharma/found/20012114078_1800265844.html,SGPA 6.92,C
bpharma/found/21012914002_1800265370.html,"Result BP-201 T,BP-202 T,BP-203 T,",4.41
bpharma/found/20013014028_1800265726.html,"RESULT BP-402 T,",R
bpharma/found/22013114012_1800265842.html,SGPA 7.75,B
bpharma/found/23011614001_1800265840.html,SGPA 6.52,--
bpharma/found/22012914017_1800265842.html,SGPA 7.25,A
bpharma/found/20011715012_1800265848.html,Result PASS,7.19
bpharma/found/21012014007_1800265844.html,SGPA 4.69,A
bpharma/found/20012114022_1800265433.html,SGPA R,B
bpharma/found/20012114022_1800265846.html,SGPA 7.58,--
bpharma/found/20012414020_1800265728.html,RESULT PASS,8.2666666667
bpharma/found/22013214070_1800265734.html,Result PASS,7.20
bpharma/found/20013114074_1800265843.html,SGPA 6.79,C
bpharma/found/21012414027_1800265370.html,"Result BP-201 T,BP-202 T,BP-203 T,BP-204 T,",3.28
bpharma/found/20012114056_1800265372.html,"Result BP-401 T,BP-404 T,",5.50
bpharma/found/22011914049_1800265842.html,SGPA 7.42,A
bpharma/found/21013414048_1800265735.html,Result PASS,7.0344827586
bpharma/found/20013214022_1800265372.html,"Result BP-401 T,",6.21
bpharma/found/22012514063_1800265430.html,SGPA R,--
bpharma/found/22012114055_1800265842.html,SGPA 7.50,A
bpharma/found/21023614007_1800265844.html,SGPA 4.62,B
bpharma/found/20013514035_1800265433.html,SGPA R,B
bpharma/found/21012714017_1800265370.html,"Result BP-203 T,",6.48
bpharma/found/21011914001_1800265735.html,Result PASS,6.7931034483
bpharma/found/20012114046_1800265372.html,Result PASS,7.71
bpharma/found/20013114019_1800265726.html,"RESULT BP-401 T,",R
bpharma/found/22012114051_1800265430.html,SGPA R,B
bpharma/found/21012714066_1800265843.html,SGPA 7.29,A
bpharma/found/22021914001_1800265432.html,SGPA 7.75,C
bpharma/found/21012714006_1800265370.html,Result PASS,8.34
bpharma/found/22011914005_1800265735.html,Result PASS,7.45
bpharma/found/22013314023_1800265430.html,SGPA 7.41,--
bpharma/found/21012114012_1800265735.html,Result PASS,6.8965517241
bpharma/found/20012214008_1800265726.html,RESULT PASS,7.2142857143
bpharma/found/23012214011_1800265840.html,SGPA 6.67,B
bpharma/found/21012314005_1800265844.html,SGPA 2.62,D
bpharma/found/20012514065_1800265372.html,"Result BP-401 T,BP-402 T,BP-403 T,BP-404 T,",3.14
bpharma/found/20013414015_1800265433.html,SGPA R,B
bpharma/found/21012514024_1800265735.html,"Result BP-203 T,",R
bpharma/found/21013314046_1800265370.html,"Result BP-201 T,BP-202 T,BP-203 T,BP-204 T,",3.83
bpharma/found/21013514035_1800265432.html,SGPA 8.42,O
bpharma/found/20012714001_1800265372.html,Result PASS,7.50
bpharma/found/21013314026_1800265370.html,"Result BP-203 T,BP-204 T,",5.79
bpharma/found/21011814032_1800265735.html,"Result BP-204 T,",R
bpharma/found/22012814051_1800265735.html,Result PASS,7.6896551724
bpharma/found/22012314030_1800265430.html,SGPA 8.21,--
bpharma/found/22013514011_1800265735.html,"Result BP-204 T,",R
bpharma/found/21012814047_1800265432.html,SGPA R,C
bpharma/found/21011914059_1800265726.html,"RESULT BP-403 T,",R
bpharma/found/21013314044_1800265370.html,"Result BP-203 T,",6.62
bpharma/found/20013014028_1800265372.html,"Result BP-401 T,BP-402 T,BP-405 T,",3.79
bpharma/found/20012114015_1800265433.html,SGPA R,B
bpharma/found/21013214065_1800265843.html,SGPA 4.21,B
bpharma/found/21012114008_1800265370.html,"Result BP-201 T,",6.34
bpharma/found/20012514060_1800265728.html,RESULT PASS,8.8
bpharma/found/23011614037_1800265840.html,SGPA 7.76,--
bpharma/found/21012614010_1800265432.html,SGPA 7.17,B
bpharma/found/21013314029_1800265431.html,SGPA R,A
bpharma/found/23012814089_1800265840.html,SGPA 3.53,C
bpharma/found/20012514057_1800265434.html,SGPA 8.77,O
bpharma/found/21012614016_1800265369.html,"Result BP-103 T,",6.50
bpharma/found/22012314022_1800265735.html,"Result BP-202 T,",R
bpharma/found/20012114054_1800265433.html,SGPA R,B
bpharma/found/23012314001_1800265840.html,SGPA 5.67,A
bpharma/found/21012214030_1800265431.html,SGPA 7.41,A
bpharma/found/23015214027_1800265840.html,SGPA 4.62,--
bpharma/found/22011814016_1800265735.html,Result PASS,7.17
bpharma/found/22013514009_1800265430.html,SGPA 8.27,A
bpharma/found/20012714020_1800265433.html,SGPA R,A
bpharma/found/22013314006_1800265841.html,SGPA 4.52,C
bpharma/found/21012214032_1800265735.html,"Result BP-201 T,BP-202 T,BP-203 T,BP-204 T,",R
bpharma/found/20013314011_1800265434.html,SGPA R,A
bpharma/found/21013414007_1800265432.html,SGPA R,A
bpharma/found/20013514017_1800265728.html,RESULT PASS,9.0666666667
bpharma/found/22013514008_1800265734.html,Result PASS,6.97
bpharma/found/22013314039_1800265841.html,SGPA 7.03,B
bpharma/found/21011715021_1800265849.html,Result PASS,8.71
bpharma/found/20012714020_1800265728.html,"RESULT BP-604 T,BP-606 T,",R
bpharma/found/21012714011_1800265370.html,"Result BP-201 T,BP-202 T,BP-203 T,BP-204 T,",3.31
bpharma/found/22012314022_1800265841.html,SGPA 7.62,A
bpharma/found/21013614051_1800265432.html,SGPA 7.58,A
bpharma/found/20011914050_1800265372.html,Result PASS,8.21
bpharma/found/20012714020_1800265843.html,SGPA 7.43,A
bpharma/found/23012714033_1800265840.html,SGPA 4.37,B
bpharma/found/20012114078_1800265846.html,SGPA 7.92,--
bpharma/found/23012814049_1800265840.html,SGPA 4.07,C
bpharma/found/21011814012_1800265844.html,SGPA 8.31,O
bpharma/found/21013214026_1800265726.html,RESULT PASS,7.2142857143
bpharma/found/22013514024_1800265734.html,Result PASS,7.17
bpharma/found/21013314011_1800265725.html,RESULT PASS,7.3333333333
bpharma/found/22013214076_1800265430.html,SGPA 6.97,A
bpharma/found/22013314054_1800265735.html,Result PASS,8.14
bpharma/found/21012314039_1800265431.html,SGPA 8.62,A
bpharma/found/21012414052_1800265432.html,SGPA 7.08,B
bpharma/found/21013014024_1800265735.html,Result PASS,6.8965517241
bpharma/found/23012514042_1800265840.html,SGPA 5.17,B
bpharma/found/20012114039_1800265728.html,RESULT PASS,7.1333333333
bpharma/found/22015214031_1800265430.html,SGPA R,--
bpharma/found/21012014066_1800265726.html,"RESULT BP-403 T,",R
bpharma/found/20011914066_1800265434.html,SGPA R,D
bpharma/found/22013014023_1800265430.html,SGPA R,C
bpharma/found/20012814014_1800265726.html,"RESULT BP-402 T,BP-403 T,BP-404 T,",R
bpharma/found/22013114028_1800265430.html,SGPA R,--
bpharma/found/21011914011_1800265842.html,SGPA 5.50,C
bpharma/found/22013114005_1800265842.html,SGPA 7.00,B
bpharma/found/20011715013_1800265223.html,7.35,7.52
bpharma/found/21013214053_1800265431.html,SGPA R,C
bpharma/found/22012714066_1800265735.html,Result PASS,8.69
bpharma/found/21013514027_1800265431.html,SGPA R,B
bpharma/found/22011614041_1800265735.html,Result PASS,8.76
bpharma/found/20012114030_1800265372.html,"Result BP-401 T,",6.64
bpharma/found/23011814054_1800265840.html,SGPA 8.24,--
bpharma/found/21012214050_1800265843.html,SGPA 4.93,B
bpharma/found/21013214063_1800265844.html,SGPA 8.31,O
bpharma/found/21012614007_1800265844.html,SGPA 7.85,A
bpharma/found/22012214030_1800265842.html,SGPA 7.33,A
bpharma/found/21012314048_1800265734.html,Result PASS,7.17
bpharma/found/23011814061_1800265840.html,SGPA 8.83,O
bpharma/found/20012114004_1800265844.html,SGPA 6.38,C
bpharma/found/20012714059_1800265372.html,"Result BP-401 T,BP-402 T,BP-403 T,BP-404 T,BP-405 T,",2.36
bpharma/found/21023514003_1800265727.html,"RESULT BP-502T,BP-503T,BP-504T,",R
bpharma/found/21012014013_1800265432.html,SGPA 8.17,B
bpharma/found/20012614047_1800265434.html,SGPA 6.85,B
bpharma/found/21013414009_1800265370.html,Result PASS,8.10
bpharma/found/20012714059_1800265845.html,SGPA 6.73,A
bpharma/found/20012214017_1800265726.html,RESULT PASS,6.7142857143
bpharma/found/22012114029_1800265430.html,SGPA R,--
bpharma/found/21012714034_1800265735.html,Result PASS,7.3103448276
bpharma/found/23012114039_1800265840.html,SGPA 5.40,A
bpharma/found/20013514031_1800265372.html,"Result BP-401 T,BP-402 T,BP-403 T,BP-404 T,BP-405 T,",2.21
bpharma/found/21012414037_1800265735.html,Result PASS,6.6206896552
bpharma/found/21012914051_1800265844.html,SGPA 4.85,A
